panel_uid,source_record_id,source_doi,source_doi_url,figure_id,panel_id,axis,chosen_model,usable_for_downstream,confidence,raw_anchor_count,parsed_anchor_count,normalized_rmse,slope,intercept,manual_review_recommended
batch0/case32/figure_3__panel_a,batch0/case32,10.1002/anie.202517120,https://doi.org/10.1002/anie.202517120,figure_3,a,y,linear,yes,0.9662,6,6,0.0011831047499999226,-2.52,12.333333333333343,False
batch0/case32/figure_3__panel_e,batch0/case32,10.1002/anie.202517120,https://doi.org/10.1002/anie.202517120,figure_3,e,x,linear,yes,0.9784,6,6,0.0007572349256658139,1395.4285714285716,359.32380952380953,False
batch0/case32/figure_3__panel_e,batch0/case32,10.1002/anie.202517120,https://doi.org/10.1002/anie.202517120,figure_3,e,y,linear,yes,0.9453,5,5,0.0019136638615493851,-1280.0,27.599999999999994,False
batch0/case32/figure_5__panel_h,batch0/case32,10.1002/anie.202517120,https://doi.org/10.1002/anie.202517120,figure_5,h,x,linear,yes,0.9896,3,3,0.00036430024790651597,1617.4999999999998,408.41666666666663,False
batch0/case32/figure_5__panel_h,batch0/case32,10.1002/anie.202517120,https://doi.org/10.1002/anie.202517120,figure_5,h,y,linear,yes,0.9735,3,3,0.0009279616551004297,-12.7,7.833333333333343,False
batch0/case33/figure_3__panel_a,batch0/case33,10.1002/anie.202517861,https://doi.org/10.1002/anie.202517861,figure_3,a,x,linear,yes,0.9868,3,3,0.0004622907881111379,446.125,432.6166666666667,False
batch0/case33/figure_3__panel_a,batch0/case33,10.1002/anie.202517861,https://doi.org/10.1002/anie.202517861,figure_3,a,y,linear,yes,0.9375,3,3,0.002186477369160645,-1.3475,25.616666666666646,False
batch0/case34/figure_3__panel_a,batch0/case34,10.1002/anie.202518043,https://doi.org/10.1002/anie.202518043,figure_3,a,x,linear,yes,0.9777,5,5,0.0007800922747717349,261.6666666666667,428.7,False
batch0/case34/figure_3__panel_a,batch0/case34,10.1002/anie.202518043,https://doi.org/10.1002/anie.202518043,figure_3,a,y,linear,yes,0.9743,6,6,0.0008986681273190929,-266.28571428571433,20.357142857142833,False
batch0/case35/figure_3__panel_a,batch0/case35,10.1002/anie.202519688,https://doi.org/10.1002/anie.202519688,figure_3,a,x,linear,yes,0.9816,7,7,0.0006435241473684053,585.7142857142857,431.21428571428567,False
batch0/case35/figure_3__panel_a,batch0/case35,10.1002/anie.202519688,https://doi.org/10.1002/anie.202519688,figure_3,a,y,linear,yes,0.9754,4,4,0.0008600261451922268,-0.866,23.099999999999994,False
batch0/case36/figure_4__panel_a,batch0/case36,10.1002/anie.202524052,https://doi.org/10.1002/anie.202524052,figure_4,a,x,linear,yes,0.9875,5,5,0.00043716029748784406,404.5,415.2,False
batch0/case36/figure_4__panel_a,batch0/case36,10.1002/anie.202524052,https://doi.org/10.1002/anie.202524052,figure_4,a,y,linear,yes,0.9854,4,4,0.0005118902406590435,-0.8915,54.650000000000006,False
batch0/case37/figure_3__panel_A,batch0/case37,10.1016/j.joule.2024.03.005,https://doi.org/10.1016/j.joule.2024.03.005,figure_3,a,x,linear,yes,0.992,6,6,0.0002784556800115895,1926.9642857142856,961.9761904761904,False
batch0/case37/figure_3__panel_A,batch0/case37,10.1016/j.joule.2024.03.005,https://doi.org/10.1016/j.joule.2024.03.005,figure_3,a,y,linear,yes,0.9952,4,4,0.00016649798790017932,-11.19,58.55000000000001,False
batch0/case37/figure_3__panel_D,batch0/case37,10.1016/j.joule.2024.03.005,https://doi.org/10.1016/j.joule.2024.03.005,figure_3,d,x,linear,yes,0.9893,8,8,0.00037520164664784587,2294.523809523809,994.4166666666665,False
batch0/case37/figure_3__panel_D,batch0/case37,10.1016/j.joule.2024.03.005,https://doi.org/10.1016/j.joule.2024.03.005,figure_3,d,y,linear,yes,0.9866,7,7,0.0004691531785127511,-10.142857142857142,83.28571428571428,False
batch0/case37/figure_3__panel_E,batch0/case37,10.1016/j.joule.2024.03.005,https://doi.org/10.1016/j.joule.2024.03.005,figure_3,e,x,linear,yes,0.991,6,6,0.00031498806800639494,1677.7142857142858,1057.095238095238,False
batch0/case37/figure_3__panel_E,batch0/case37,10.1016/j.joule.2024.03.005,https://doi.org/10.1016/j.joule.2024.03.005,figure_3,e,y,linear,yes,0.9897,6,6,0.0003616425444279488,-0.6612857142857143,54.85714285714289,False
batch0/case38/figure_5__panel_a,batch0/case38,10.1021/acscatal.3c05820,https://doi.org/10.1021/acscatal.3c05820,figure_5,a,x,linear,yes,0.9858,4,4,0.0004979295977319503,916.5,679.7,False
batch0/case38/figure_5__panel_a,batch0/case38,10.1021/acscatal.3c05820,https://doi.org/10.1021/acscatal.3c05820,figure_5,a,y,linear,yes,0.9319,4,4,0.0023830118060371277,-1.434,79.9,False
batch0/case38/figure_6__panel_b,batch0/case38,10.1021/acscatal.3c05820,https://doi.org/10.1021/acscatal.3c05820,figure_6,b,x,linear,yes,0.9853,6,6,0.0005161620880026573,1023.7142857142857,723.4666666666667,False
batch0/case38/figure_6__panel_b,batch0/case38,10.1021/acscatal.3c05820,https://doi.org/10.1021/acscatal.3c05820,figure_6,b,y,linear,yes,0.9752,7,7,0.000868335053466965,-1.527857142857143,71.10714285714283,False
batch0/case39/figure_3__panel_a,batch0/case39,10.1021/acscatal.3c05901,https://doi.org/10.1021/acscatal.3c05901,figure_3,a,x,linear,yes,0.9474,5,5,0.001840657717592655,1198.7,480.81,False
batch0/case39/figure_3__panel_a,batch0/case39,10.1021/acscatal.3c05901,https://doi.org/10.1021/acscatal.3c05901,figure_3,a,y,linear,yes,0.9824,7,7,0.0006161284356040814,-3.744642857142857,39.178571428571416,False
batch0/case39/figure_3__panel_d,batch0/case39,10.1021/acscatal.3c05901,https://doi.org/10.1021/acscatal.3c05901,figure_3,d,x,linear,yes,0.9868,5,5,0.00046129750334897155,884.6666666666667,522.1,False
batch0/case39/figure_3__panel_d,batch0/case39,10.1021/acscatal.3c05901,https://doi.org/10.1021/acscatal.3c05901,figure_3,d,y,linear,yes,1.0,6,6,0.0,-4.5,40.0,False
batch0/case40/figure_4__a,batch0/case40,10.1021/acscatal.4c00294,https://doi.org/10.1021/acscatal.4c00294,figure_4,a,x,linear,yes,1.0,5,5,0.0,535.0,538.0,False
batch0/case40/figure_4__a,batch0/case40,10.1021/acscatal.4c00294,https://doi.org/10.1021/acscatal.4c00294,figure_4,a,y,linear,yes,0.9998,4,4,6.674829783546935e-06,-1.11666,19.001000000000005,False
batch0/case41/figure_2__panel_a,batch0/case41,10.1021/acscatal.4c01631,https://doi.org/10.1021/acscatal.4c01631,figure_2,a,x,linear,yes,0.9918,6,6,0.0002866318202614475,877.1118012422361,579.72049689441,False
batch0/case41/figure_2__panel_a,batch0/case41,10.1021/acscatal.4c01631,https://doi.org/10.1021/acscatal.4c01631,figure_2,a,y,linear,yes,0.9838,6,6,0.0005687009731749953,-4.3757142857142854,33.71428571428572,False
batch0/case41/figure_2__panel_c,batch0/case41,10.1021/acscatal.4c01631,https://doi.org/10.1021/acscatal.4c01631,figure_2,c,x,linear,yes,0.9864,3,3,0.0004742500209165309,828.3333333333334,574.1666666666667,False
batch0/case41/figure_2__panel_c,batch0/case41,10.1021/acscatal.4c01631,https://doi.org/10.1021/acscatal.4c01631,figure_2,c,y,linear,yes,0.9938,3,3,0.00021680227119947235,-0.8639473684210527,33.07894736842101,False
batch0/case41/figure_2__panel_f,batch0/case41,10.1021/acscatal.4c01631,https://doi.org/10.1021/acscatal.4c01631,figure_2,f,x,linear,yes,0.9838,4,4,0.0005657118673048586,717.4829931972789,587.5578231292517,False
batch0/case41/figure_2__panel_f,batch0/case41,10.1021/acscatal.4c01631,https://doi.org/10.1021/acscatal.4c01631,figure_2,f,y,linear,yes,0.9829,6,6,0.0005992630137355184,-4.411428571428571,38.09523809523813,False
batch0/case42/figure_3__panel_a,batch0/case42,10.1021/acscatal.4c07485,https://doi.org/10.1021/acscatal.4c07485,figure_3,a,x,linear,yes,0.9844,4,4,0.0005444558225697683,838.4999999999999,658.3,False
batch0/case42/figure_3__panel_a,batch0/case42,10.1021/acscatal.4c07485,https://doi.org/10.1021/acscatal.4c07485,figure_3,a,y,linear,yes,0.9842,4,4,0.0005534821726484706,-134.6,38.10000000000002,False
batch0/case43/figure_3__panel_a,batch0/case43,10.1021/acscatal.5c02126,https://doi.org/10.1021/acscatal.5c02126,figure_3,a,x,linear,yes,1.0,5,5,0.0,1250.0,619.0,False
batch0/case43/figure_3__panel_a,batch0/case43,10.1021/acscatal.5c02126,https://doi.org/10.1021/acscatal.5c02126,figure_3,a,y,linear,yes,0.941,5,5,0.002066262449261407,-2.268,44.20000000000002,False
batch0/case43/figure_3__panel_e,batch0/case43,10.1021/acscatal.5c02126,https://doi.org/10.1021/acscatal.5c02126,figure_3,e,x,linear,yes,0.9713,4,4,0.0010049743719100321,1481.9999999999998,574.8,False
batch0/case43/figure_3__panel_e,batch0/case43,10.1021/acscatal.5c02126,https://doi.org/10.1021/acscatal.5c02126,figure_3,e,y,linear,yes,0.9645,6,6,0.0012410488322004384,-90.71428571428571,116.38095238095241,False
batch0/case43/figure_4__panel_d,batch0/case43,10.1021/acscatal.5c02126,https://doi.org/10.1021/acscatal.5c02126,figure_4,d,x,linear,yes,0.9865,4,4,0.0004727416442917103,1576.0000000000002,656.9000000000001,False
batch0/case43/figure_4__panel_d,batch0/case43,10.1021/acscatal.5c02126,https://doi.org/10.1021/acscatal.5c02126,figure_4,d,y,linear,yes,1.0,5,5,0.0,-2.02,60.0,False
batch0/case44/figure_4__panel_a,batch0/case44,10.1021/acscatal.5c02782,https://doi.org/10.1021/acscatal.5c02782,figure_4,a,x,linear,yes,0.9776,6,6,0.0007830295673318488,1096.8571428571427,674.3809523809523,False
batch0/case44/figure_4__panel_a,batch0/case44,10.1021/acscatal.5c02782,https://doi.org/10.1021/acscatal.5c02782,figure_4,a,y,linear,yes,0.9745,6,6,0.000893665923734599,-0.9522857142857143,63.428571428571416,False
batch0/case45/figure_3__panel_a,batch0/case45,10.1021/acscatal.5c04859,https://doi.org/10.1021/acscatal.5c04859,figure_3,a,x,linear,yes,0.984,5,5,0.0005586065547966198,1097.0,543.3,False
batch0/case45/figure_3__panel_a,batch0/case45,10.1021/acscatal.5c04859,https://doi.org/10.1021/acscatal.5c04859,figure_3,a,y,linear,yes,0.9612,6,6,0.001357114173432043,-3.72,11.333333333333343,False
batch0/case45/figure_4__panel_a,batch0/case45,10.1021/acscatal.5c04859,https://doi.org/10.1021/acscatal.5c04859,figure_4,a,x,linear,yes,0.9834,6,6,0.0005802080627836505,824.5714285714284,521.1428571428571,False
batch0/case45/figure_4__panel_a,batch0/case45,10.1021/acscatal.5c04859,https://doi.org/10.1021/acscatal.5c04859,figure_4,a,y,linear,yes,0.9561,6,6,0.0015352484191253814,-3.664285714285714,11.619047619047649,False
batch0/case45/figure_4__panel_d,batch0/case45,10.1021/acscatal.5c04859,https://doi.org/10.1021/acscatal.5c04859,figure_4,d,x,linear,yes,0.9835,6,6,0.0005788032006461954,825.4285714285714,521.8571428571429,False
batch0/case45/figure_4__panel_d,batch0/case45,10.1021/acscatal.5c04859,https://doi.org/10.1021/acscatal.5c04859,figure_4,d,y,linear,yes,1.0,6,6,0.0,-3.65,28.0,False
batch0/case46/figure_3__panel_a,batch0/case46,10.1021/acscatal.5c07720,https://doi.org/10.1021/acscatal.5c07720,figure_3,a,x,linear,yes,0.9845,4,4,0.0005427349459950946,686.9999999999999,527.0999999999999,False
batch0/case46/figure_3__panel_a,batch0/case46,10.1021/acscatal.5c07720,https://doi.org/10.1021/acscatal.5c07720,figure_3,a,y,linear,yes,0.978,4,4,0.0007710579232757895,-0.966,23.099999999999994,False
batch0/case47/figure_4__panel_a,batch0/case47,10.1021/acscatal.5c09076,https://doi.org/10.1021/acscatal.5c09076,figure_4,a,x,linear,yes,0.9807,7,7,0.0006745592951934678,4985.714285714285,632.7142857142857,False
batch0/case47/figure_4__panel_a,batch0/case47,10.1021/acscatal.5c09076,https://doi.org/10.1021/acscatal.5c09076,figure_4,a,y,linear,yes,0.9463,6,6,0.0018800307572891678,-0.9634,278.7133333333333,False
batch0/case48/figure_4__panel_a,batch0/case48,10.1021/jacs.3c03489,https://doi.org/10.1021/jacs.3c03489,figure_4,a,x,linear,yes,0.9883,4,4,0.00040892474415154547,1704.4999999999998,624.8,False
batch0/case48/figure_4__panel_a,batch0/case48,10.1021/jacs.3c03489,https://doi.org/10.1021/jacs.3c03489,figure_4,a,y,linear,yes,0.9527,5,5,0.0016553052224824282,-2.041,32.599999999999994,False
batch0/case48/figure_6__panel_c,batch0/case48,10.1021/jacs.3c03489,https://doi.org/10.1021/jacs.3c03489,figure_6,c,x,linear,yes,0.9867,5,5,0.00046479881267229463,1316.9999999999998,662.8,False
batch0/case48/figure_6__panel_c,batch0/case48,10.1021/jacs.3c03489,https://doi.org/10.1021/jacs.3c03489,figure_6,c,y,linear,yes,0.9839,5,5,0.0005631010902949995,-2.176,24.99999999999997,False
batch0/case49/figure_3__panel_a,batch0/case49,10.1021/jacs.4c04189,https://doi.org/10.1021/jacs.4c04189,figure_3,a,x,linear,yes,0.9781,5,5,0.000766733071060234,1220.0,639.4,False
batch0/case49/figure_3__panel_a,batch0/case49,10.1021/jacs.4c04189,https://doi.org/10.1021/jacs.4c04189,figure_3,a,y,linear,yes,0.9424,5,5,0.0020155062646647626,-2.108,47.599999999999966,False
batch0/case49/figure_3__panel_d,batch0/case49,10.1021/jacs.4c04189,https://doi.org/10.1021/jacs.4c04189,figure_3,d,x,linear,yes,0.9999,7,7,4.515252365921017e-06,913.3357142857142,639.0007142857143,False
batch0/case49/figure_3__panel_d,batch0/case49,10.1021/jacs.4c04189,https://doi.org/10.1021/jacs.4c04189,figure_3,d,y,linear,yes,0.9216,6,6,0.0027433999232220787,-8.759714285714285,49.123809523809484,False
batch0/case49/figure_6__a,batch0/case49,10.1021/jacs.4c04189,https://doi.org/10.1021/jacs.4c04189,figure_6,a,x,linear,yes,0.9782,5,5,0.0007636035483212126,1225.0,651.6,False
batch0/case49/figure_6__a,batch0/case49,10.1021/jacs.4c04189,https://doi.org/10.1021/jacs.4c04189,figure_6,a,y,linear,yes,0.9834,5,5,0.0005804478063467247,-2.11,48.19999999999999,False
batch0/case51/figure_2__panel_a,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,a,x,linear,yes,0.977,6,6,0.0008065793287553963,1063.142857142857,652.952380952381,False
batch0/case51/figure_2__panel_a,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,a,y,linear,yes,0.969,5,5,0.0010857443888480202,-2.158,19.600000000000023,False
batch0/case51/figure_2__panel_d,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,d,x,linear,yes,0.6,2,2,0.0,3499.9999999999995,646.0,False
batch0/case51/figure_2__panel_d,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,d,y,linear,yes,0.9812,7,7,0.0006568144499178981,-1.4514285714285715,19.714285714285694,False
batch0/case51/figure_2__panel_f,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,f,x,linear,yes,0.9829,5,5,0.0005979761363100108,1183.0,681.9,False
batch0/case51/figure_2__panel_f,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,f,y,linear,yes,0.9839,5,5,0.000564398558244972,-2.17,30.80000000000001,False
batch0/case51/figure_2__panel_g,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,g,x,linear,yes,0.9683,5,5,0.0011099616478667943,766.2317073170733,659.1341463414633,False
batch0/case51/figure_2__panel_g,batch0/case51,10.1021/jacs.4c17373,https://doi.org/10.1021/jacs.4c17373,figure_2,g,y,linear,yes,1.0,5,5,2.91526946436377e-17,-2.18,29.99999999999997,False
batch0/case52/figure_4__panel_a,batch0/case52,10.1021/jacs.4c17747,https://doi.org/10.1021/jacs.4c17747,figure_4,a,x,linear,yes,0.9921,6,6,0.00027614941385303133,956.8571428571427,605.8809523809523,False
batch0/case52/figure_4__panel_a,batch0/case52,10.1021/jacs.4c17747,https://doi.org/10.1021/jacs.4c17747,figure_4,a,y,linear,yes,0.9752,6,6,0.0008686663572731142,-0.5978571428571429,15.952380952380935,False
batch0/case52/figure_4__panel_e,batch0/case52,10.1021/jacs.4c17747,https://doi.org/10.1021/jacs.4c17747,figure_4,e,x,linear,yes,0.9835,5,5,0.0005777098449960326,1060.0,602.3,False
batch0/case52/figure_4__panel_e,batch0/case52,10.1021/jacs.4c17747,https://doi.org/10.1021/jacs.4c17747,figure_4,e,y,linear,yes,0.9591,6,6,0.0014328631859550414,-0.6195714285714286,8.190476190476204,False
batch0/case54/figure_5__panel_b,batch0/case54,10.1021/jacs.5c04935,https://doi.org/10.1021/jacs.5c04935,figure_5,b,x,linear,yes,0.9724,6,6,0.0009658413004722522,990.8571428571428,522.6285714285714,False
batch0/case54/figure_5__panel_b,batch0/case54,10.1021/jacs.5c04935,https://doi.org/10.1021/jacs.5c04935,figure_5,b,y,linear,yes,0.9591,8,8,0.001430780266100082,-1.1645238095238095,68.55952380952382,False
batch0/case56/figure_3__panel_a,batch0/case56,10.1021/jacs.5c10431,https://doi.org/10.1021/jacs.5c10431,figure_3,a,x,linear,yes,0.9806,5,5,0.0006782798860302807,5210.0,519.6,False
batch0/case56/figure_3__panel_a,batch0/case56,10.1021/jacs.5c10431,https://doi.org/10.1021/jacs.5c10431,figure_3,a,y,linear,yes,0.9006,6,6,0.00347800104826552,-3.2285714285714286,21.904761904761898,False
batch0/case57/figure_1__panel_g,batch0/case57,10.1021/jacs.5c16183,https://doi.org/10.1021/jacs.5c16183,figure_1,g,x,linear,yes,0.9839,5,5,0.0005634316981566116,2507.9999999999995,508.4,False
batch0/case57/figure_1__panel_g,batch0/case57,10.1021/jacs.5c16183,https://doi.org/10.1021/jacs.5c16183,figure_1,g,y,linear,yes,1.0,6,6,0.0,-4.05,54.0,False
batch0/case57/figure_4__panel_a,batch0/case57,10.1021/jacs.5c16183,https://doi.org/10.1021/jacs.5c16183,figure_4,a,x,linear,yes,1.0,3,3,0.0,2220.0,565.0,False
batch0/case57/figure_4__panel_a,batch0/case57,10.1021/jacs.5c16183,https://doi.org/10.1021/jacs.5c16183,figure_4,a,y,linear,yes,0.9809,6,6,0.0006669852281878366,-4.47,32.666666666666686,False
batch0/case58/figure_5__panel_a,batch0/case58,10.1021/jacs.5c19857,https://doi.org/10.1021/jacs.5c19857,figure_5,a,x,linear,yes,0.965,7,7,0.0012262506046064106,435.0,654.1428571428571,False
batch0/case58/figure_5__panel_a,batch0/case58,10.1021/jacs.5c19857,https://doi.org/10.1021/jacs.5c19857,figure_5,a,y,linear,yes,0.9792,7,7,0.000728004388384839,-0.3169642857142857,39.678571428571445,False
batch0/case58/figure_6__panel_j,batch0/case58,10.1021/jacs.5c19857,https://doi.org/10.1021/jacs.5c19857,figure_6,j,x,linear,yes,1.0,4,4,0.0,580.0,462.0,False
batch0/case58/figure_6__panel_j,batch0/case58,10.1021/jacs.5c19857,https://doi.org/10.1021/jacs.5c19857,figure_6,j,y,linear,yes,0.9755,7,7,0.0008564757510409871,-0.2694642857142857,62.178571428571445,False
batch0/case61/figure_3__panel_a,batch0/case61,10.1038/s41467-024-50691-5,https://doi.org/10.1038/s41467-024-50691-5,figure_3,a,x,linear,yes,1.0,5,5,0.0,215.0,203.0,False
batch0/case61/figure_3__panel_a,batch0/case61,10.1038/s41467-024-50691-5,https://doi.org/10.1038/s41467-024-50691-5,figure_3,a,y,linear,yes,0.9666,5,5,0.0011683551559012618,-0.6408,25.040000000000006,False
batch0/case61/figure_3__panel_d,batch0/case61,10.1038/s41467-024-50691-5,https://doi.org/10.1038/s41467-024-50691-5,figure_3,d,x,linear,yes,0.9725,4,4,0.0009616781914184572,580.4,204.45999999999998,False
batch0/case61/figure_3__panel_d,batch0/case61,10.1038/s41467-024-50691-5,https://doi.org/10.1038/s41467-024-50691-5,figure_3,d,y,linear,yes,1.0,4,4,2.960594732333751e-17,-2.0,43.900000000000006,False
batch0/case62/figure_3__panel_A,batch0/case62,10.1126/sciadv.adh2885,https://doi.org/10.1126/sciadv.adh2885,figure_3,a,x,linear,yes,0.9961,7,7,0.00013678044756919736,1507.4999999999998,1118.892857142857,False
batch0/case62/figure_3__panel_A,batch0/case62,10.1126/sciadv.adh2885,https://doi.org/10.1126/sciadv.adh2885,figure_3,a,y,linear,yes,0.9951,6,6,0.0001713845584029538,-7.7092857142857145,80.61904761904759,False
batch0/case62/figure_3__panel_D,batch0/case62,10.1126/sciadv.adh2885,https://doi.org/10.1126/sciadv.adh2885,figure_3,d,x,linear,yes,1.0,6,6,7.173456432993695e-17,457.49999999999994,1132.0,False
batch0/case62/figure_3__panel_D,batch0/case62,10.1126/sciadv.adh2885,https://doi.org/10.1126/sciadv.adh2885,figure_3,d,y,linear,yes,0.9813,7,7,0.000655666112413081,-57.42857142857143,121.42857142857144,False
batch0/case63/figure_3__panel_a,batch0/case63,10.1002/anie.202501964,https://doi.org/10.1002/anie.202501964,figure_3,a,x,linear,yes,0.9895,4,4,0.00036858853129552183,2476.9999999999995,323.3,False
batch0/case63/figure_3__panel_a,batch0/case63,10.1002/anie.202501964,https://doi.org/10.1002/anie.202501964,figure_3,a,y,linear,yes,0.9063,4,4,0.003280616838458282,-1.0906999999999998,33.37000000000003,False
batch0/case63/figure_3__panel_c,batch0/case63,10.1002/anie.202501964,https://doi.org/10.1002/anie.202501964,figure_3,c,x,linear,yes,1.0,4,4,0.0,1240.0,323.0,False
batch0/case63/figure_3__panel_c,batch0/case63,10.1002/anie.202501964,https://doi.org/10.1002/anie.202501964,figure_3,c,y,linear,yes,1.0,5,5,0.0,-16.2,35.0,False
batch1/case1/figure_2__panel_a,batch1/case1,10.1002/adma.201906915,https://doi.org/10.1002/adma.201906915,figure_2,a,x,linear,yes,0.9615,7,7,0.0013477088948787232,265.35714285714283,218.46428571428572,False
batch1/case1/figure_2__panel_a,batch1/case1,10.1002/adma.201906915,https://doi.org/10.1002/adma.201906915,figure_2,a,y,linear,yes,0.928,4,4,0.002521332470871949,-2.058333333333333,6.500000000000014,False
batch1/case2/figure_2__panel_a,batch1/case2,10.1002/adma.201906972,https://doi.org/10.1002/adma.201906972,figure_2,a,x,linear,yes,1.0,7,7,0.0,610.0,428.0,False
batch1/case2/figure_2__panel_a,batch1/case2,10.1002/adma.201906972,https://doi.org/10.1002/adma.201906972,figure_2,a,y,linear,yes,0.9749,6,6,0.0008788445656870437,-5.445714285714286,8.357142857142861,False
batch1/case2/figure_2__panel_d,batch1/case2,10.1002/adma.201906972,https://doi.org/10.1002/adma.201906972,figure_2,d,x,linear,yes,0.9787,8,8,0.0007438866733709816,519.1666666666667,425.58333333333337,False
batch1/case2/figure_2__panel_d,batch1/case2,10.1002/adma.201906972,https://doi.org/10.1002/adma.201906972,figure_2,d,y,linear,yes,0.9748,6,6,0.00088208753456415,-5.425714285714286,11.857142857142833,False
