curve_uid,panel_uid,source_record_id,source_doi,source_doi_url,paper_title,figure_id,panel_id,curve_index,curve_id,catalyst_name,condition_name,curve_label_current_response,condition_label_current_response,publication_curve_label,publication_condition_label,stroke_color,line_style,marker_style,visible_segment_status,sampled_point_count,publication_included_curve,publication_analysis_bucket,source_usable_for_normalization_publication,enrich_reaction_type,enrich_electrolyte_regime,enrich_electrolyte_identity,enrich_reference_scale,enrich_ir_compensation_status,enrich_measurement_configuration,enrich_curve_family,enrich_current_normalization_basis,enrich_reported_material_name,enrich_catalyst_role,enrich_material_class,enrich_active_elements,enrich_support_material,enrich_substrate_material,enrich_structural_motif,enrich_contains_pgm,enrich_bimetallic_flag,normalization_status_current,source_usable_for_normalization_current,normalized_point_count_current,x_min_current,x_max_current,y_min_current,y_max_current,x_axis_label_current,x_axis_units_current,y_axis_label_current,y_axis_units_current,x_axis_type_current,y_axis_type_current,overlay_red_flagged_point_count_current,overlay_red_manual_review_required_current
batch5/case849/figure_4__panel_a/curve_1,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,1,curve_1,2H-MoS2,2H-MoS2,2H-MoS2,2H-MoS2,2H-MoS2,2H-MoS2,pink,solid,no markers,ambiguous,59,yes,primary_main_HER,no,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,2H-MoS2,candidate,sulfide,"[""Mo"", ""S""]",,,unknown,False,False,completed,no,59,-0.29637551990493166,-0.006892453951277474,-13.793103448275863,-0.3448275862068966,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case849/figure_4__panel_a/curve_2,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,2,curve_2,1T-MoS2,1T-MoS2,1T-MoS2,1T-MoS2,1T-MoS2,1T-MoS2,cyan,solid,no markers,ambiguous,66,yes,primary_main_HER,no,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,1T-MoS2,candidate,sulfide,"[""Mo"", ""S""]",,,unknown,False,False,completed,no,66,-0.29637551990493166,0.03469994058229353,-18.620689655172413,-0.3448275862068966,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case849/figure_4__panel_a/curve_3,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,3,curve_3,2H@1T-MoS2,2H@1T-MoS2,2H@1T-MoS2,2H@1T-MoS2,2H@1T-MoS2,2H@1T-MoS2,blue,solid,no markers,complete,31,yes,primary_main_HER,yes,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,2H@1T-MoS2,candidate,composite,"[""Mo"", ""S""]",,,composite,False,False,completed,yes,31,-0.2947118241235888,-0.05181224004753416,-88.27586206896552,-1.7241379310344829,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case849/figure_4__panel_a/curve_4,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,4,curve_4,2H-MoS2-Sn1,2H-MoS2-Sn1,2H-MoS2-Sn1,2H-MoS2-Sn1,2H-MoS2-Sn1,2H-MoS2-Sn1,green,solid,no markers,complete,28,yes,primary_main_HER,no,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,2H-MoS2-Sn1,candidate,single_atom,"[""Mo"", ""S"", ""Sn""]",,,single_atom,False,True,completed,no,28,-0.2348187759952466,-0.010219845513963155,-98.62068965517241,-0.6896551724137931,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case849/figure_4__panel_a/curve_5,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,5,curve_5,1T-MoS2-Sn1,1T-MoS2-Sn1,1T-MoS2-Sn1,1T-MoS2-Sn1,1T-MoS2-Sn1,1T-MoS2-Sn1,purple,solid,no markers,complete,20,yes,primary_main_HER,yes,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,1T-MoS2-Sn1,candidate,single_atom,"[""Mo"", ""S"", ""Sn""]",,,single_atom,False,True,completed,yes,20,-0.17326203208556148,-0.016874628639334515,-98.27586206896552,-1.3793103448275863,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case849/figure_4__panel_a/curve_6,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,6,curve_6,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,light gray,solid,no markers,complete,29,yes,primary_main_HER,ambiguous,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,,unknown,True,False,completed,ambiguous,29,-0.10920974450386214,0.007082590612002393,-98.17241379310344,-0.5862068965517251,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case849/figure_4__panel_a/curve_7,batch5/case849/figure_4__panel_a,batch5/case849,10.1002/adma.202502977,https://doi.org/10.1002/adma.202502977,case849-atomically-dispersed-sn-on-core-shell-mos2-nanoreactors-as-mott-schottky-phase-junctions-for-efficient-electrocatalytic-hydrogen-evolution,figure_4,a,7,curve_7,2H@1T-MoS2-Sn1,2H@1T-MoS2-Sn1,2H@1T-MoS2-Sn1,2H@1T-MoS2-Sn1,2H@1T-MoS2-Sn1,2H@1T-MoS2-Sn1,red,solid,no markers,partial,17,yes,primary_main_HER,yes,HER,acidic,0.5 m H2SO4 solution,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,2H@1T-MoS2-Sn1,candidate,single_atom,"[""Mo"", ""S"", ""Sn""]",,,single_atom,False,True,completed,yes,17,-0.04382650029708851,-0.00023767082590611327,-99.03448275862068,-3.103448275862069,Potential,V vs. RHE,J,mA cm^-2,linear,linear,,
batch5/case852/figure_4__panel_c/curve_1,batch5/case852/figure_4__panel_c,batch5/case852,10.1002/adma.202504476,https://doi.org/10.1002/adma.202504476,case852-magnetic-moment-descriptor-guided-multifunctional-co-single-atom-catalysts-enable-wide-temperature-uninterrupted-seawater-splitting,figure_4,c,1,curve_1,Co SAs-N/B-HCS,Co SAs-N/B-HCS,Co SAs-N/B-HCS,Co SAs-N/B-HCS,Co SAs-N/B-HCS,Co SAs-N/B-HCS,red,solid,no markers,complete,33,yes,primary_main_HER,yes,HER,saline_or_seawater,seawater-based 1 M KOH / 1 M KOH-seawater,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Co SAs-N/B-HCS,candidate,single_atom,"[""Co"", ""N"", ""B"", ""C""]",N/B co-doped hollow carbon sphere,hollow carbon sphere carbon substrate,single_atom,False,False,completed,yes,33,-0.2155541257841402,-0.1142190767251085,-196.42857142857144,-20.714285714285715,Overpotential,V vs.RHE,j,mA cm^-2,linear,linear,,
batch5/case852/figure_4__panel_c/curve_2,batch5/case852/figure_4__panel_c,batch5/case852,10.1002/adma.202504476,https://doi.org/10.1002/adma.202504476,case852-magnetic-moment-descriptor-guided-multifunctional-co-single-atom-catalysts-enable-wide-temperature-uninterrupted-seawater-splitting,figure_4,c,2,curve_2,Co SAs-N-HCS,Co SAs-N-HCS,Co SAs-N-HCS,Co SAs-N-HCS,Co SAs-N-HCS,Co SAs-N-HCS,green,solid,no markers,partial,22,yes,primary_main_HER,no,HER,saline_or_seawater,seawater-based 1 M KOH / 1 M KOH-seawater,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Co SAs-N-HCS,candidate,single_atom,"[""Co"", ""N"", ""C""]",N-doped hollow carbon sphere,hollow carbon sphere carbon substrate,single_atom,False,False,completed,no,22,-0.37157793147820495,-0.2026861830464854,-198.92857142857144,-6.071428571428572,Overpotential,V vs.RHE,j,mA cm^-2,linear,linear,,
batch5/case852/figure_4__panel_c/curve_3,batch5/case852/figure_4__panel_c,batch5/case852,10.1002/adma.202504476,https://doi.org/10.1002/adma.202504476,case852-magnetic-moment-descriptor-guided-multifunctional-co-single-atom-catalysts-enable-wide-temperature-uninterrupted-seawater-splitting,figure_4,c,3,curve_3,N/B-HCS,N/B-HCS,N/B-HCS,N/B-HCS,N/B-HCS,N/B-HCS,dark maroon,solid,no markers,partial,26,yes,primary_main_HER,no,HER,saline_or_seawater,seawater-based 1 M KOH / 1 M KOH-seawater,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,N/B-HCS,support_control,carbon_material,"[""N"", ""B"", ""C""]",N/B co-doped hollow carbon sphere,hollow carbon sphere carbon substrate,unknown,False,False,completed,no,26,-0.3973138169535146,-0.24611548978607042,-193.92857142857144,-4.285714285714286,Overpotential,V vs.RHE,j,mA cm^-2,linear,linear,,
batch5/case852/figure_4__panel_c/curve_4,batch5/case852/figure_4__panel_c,batch5/case852,10.1002/adma.202504476,https://doi.org/10.1002/adma.202504476,case852-magnetic-moment-descriptor-guided-multifunctional-co-single-atom-catalysts-enable-wide-temperature-uninterrupted-seawater-splitting,figure_4,c,4,curve_4,HCS,HCS,HCS,HCS,HCS,HCS,orange,solid,no markers,complete,42,yes,primary_main_HER,yes,HER,saline_or_seawater,seawater-based 1 M KOH / 1 M KOH-seawater,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,HCS,substrate_control,carbon_material,"[""C""]",hollow carbon sphere,hollow carbon sphere,unknown,False,False,completed,yes,42,-0.4021392954801351,-0.019317999034904193,-191.7857142857143,-0.0,Overpotential,V vs.RHE,j,mA cm^-2,linear,linear,,
batch5/case852/figure_4__panel_c/curve_5,batch5/case852/figure_4__panel_c,batch5/case852,10.1002/adma.202504476,https://doi.org/10.1002/adma.202504476,case852-magnetic-moment-descriptor-guided-multifunctional-co-single-atom-catalysts-enable-wide-temperature-uninterrupted-seawater-splitting,figure_4,c,5,curve_5,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,blue,solid,no markers,complete,38,yes,primary_main_HER,yes,HER,saline_or_seawater,seawater-based 1 M KOH / 1 M KOH-seawater,RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Pt/C,benchmark,composite,"[""Pt"", ""C""]",carbon,carbon support,unknown,True,False,completed,yes,38,-0.239681518417243,-0.0016245777706288152,-198.57142857142858,-0.35714285714285715,Overpotential,V vs.RHE,j,mA cm^-2,linear,linear,,
batch5/case855/figure_4__panel_d/curve_1,batch5/case855/figure_4__panel_d,batch5/case855,10.1002/adma.202506512,https://doi.org/10.1002/adma.202506512,case855-monodisperse-os-o-co-modules-enable-ampere-level-hydrazine-assisted-seawater-splitting-in-membraneless-electrolyzers,figure_4,d,1,curve_1,NF,NF,NF,NF,NF,NF,orange,solid,no markers,partial,51,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH seawater electrolyte,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,NF,substrate_control,metal,"[""Ni""]",,nickel foam,bulk,False,False,completed,no,51,-0.6027077497665734,-0.050887021475256825,-0.1674496644295301,0.002572706935123156,Potential (V vs. RHE),V vs. RHE,J (A cm^-2),A cm^-2,linear,linear,,
batch5/case855/figure_4__panel_d/curve_2,batch5/case855/figure_4__panel_d,batch5/case855,10.1002/adma.202506512,https://doi.org/10.1002/adma.202506512,case855-monodisperse-os-o-co-modules-enable-ampere-level-hydrazine-assisted-seawater-splitting-in-membraneless-electrolyzers,figure_4,d,2,curve_2,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,teal,solid,no markers,partial,23,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH seawater electrolyte,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon,,nanoparticle,True,False,completed,no,23,-0.23856209150326801,-0.0032679738562092033,-0.431338553318419,0.007885906040268571,Potential (V vs. RHE),V vs. RHE,J (A cm^-2),A cm^-2,linear,linear,,
batch5/case855/figure_4__panel_d/curve_3,batch5/case855/figure_4__panel_d,batch5/case855,10.1002/adma.202506512,https://doi.org/10.1002/adma.202506512,case855-monodisperse-os-o-co-modules-enable-ampere-level-hydrazine-assisted-seawater-splitting-in-membraneless-electrolyzers,figure_4,d,3,curve_3,Co(OH)2,Co(OH)2,Co(OH)2,Co(OH)2,Co(OH)2,Co(OH)2,light blue,solid,no markers,complete,36,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH seawater electrolyte,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Co(OH)2,support_control,hydroxide,"[""Co""]",,nickel foam,nanosheet,False,False,completed,yes,36,-0.40662931839402433,-0.02567693744164338,-0.42425428784489183,-0.0009694258016404536,Potential (V vs. RHE),V vs. RHE,J (A cm^-2),A cm^-2,linear,linear,,
batch5/case855/figure_4__panel_d/curve_4,batch5/case855/figure_4__panel_d,batch5/case855,10.1002/adma.202506512,https://doi.org/10.1002/adma.202506512,case855-monodisperse-os-o-co-modules-enable-ampere-level-hydrazine-assisted-seawater-splitting-in-membraneless-electrolyzers,figure_4,d,4,curve_4,Os-NF,Os-NF,Os-NF,Os-NF,Os-NF,Os-NF,pink,solid,no markers,partial,28,yes,primary_main_HER,no,HER,alkaline,1.0 M KOH seawater electrolyte,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Os-NF,support_control,metal,"[""Os"", ""Ni""]",,nickel foam,unknown,True,True,completed,no,28,-0.3225957049486462,-0.03688141923436047,-0.4880126771066368,-0.016909023117076698,Potential (V vs. RHE),V vs. RHE,J (A cm^-2),A cm^-2,linear,linear,,
batch5/case855/figure_4__panel_d/curve_5,batch5/case855/figure_4__panel_d,batch5/case855,10.1002/adma.202506512,https://doi.org/10.1002/adma.202506512,case855-monodisperse-os-o-co-modules-enable-ampere-level-hydrazine-assisted-seawater-splitting-in-membraneless-electrolyzers,figure_4,d,5,curve_5,Os-Co(OH)2,Os-Co(OH)2,Os-Co(OH)2,Os-Co(OH)2,Os-Co(OH)2,Os-Co(OH)2,light green,solid,no markers,complete,16,yes,primary_main_HER,yes,HER,alkaline,1.0 M KOH seawater electrolyte,RHE,unclear,three_electrode_half_cell,lsv,geometric_area,Os-Co(OH)2,candidate,single_atom,"[""Os"", ""Co""]",beta-Co(OH)2 nanosheet carrier,nickel foam,single_atom,True,True,completed,yes,16,-0.14052287581699352,-0.0032679738562092033,-0.4880126771066368,0.002572706935123156,Potential (V vs. RHE),V vs. RHE,J (A cm^-2),A cm^-2,linear,linear,,
batch5/case862/figure_4__panel_b/curve_1,batch5/case862/figure_4__panel_b,batch5/case862,10.1002/adma.202508722,https://doi.org/10.1002/adma.202508722,case862-fukui-function-engineered-gel-electrolytes-thermodynamic-kinetic-synergistic-regulation-for-long-cycling-zinc-metal-batteries,figure_4,b,1,curve_1,LE,LE,LE,LE,LE,LE,light pink,solid,no markers,partial,145,yes,primary_main_HER,no,HER,neutral,LE liquid electrolyte,other,unclear,two_electrode_full_cell,lsv,absolute_current,LE,benchmark,other,"[""Zn""]",,Zn metal,unknown,False,False,completed,no,145,-0.3064340239912759,-0.14940021810250817,-29.850560398505603,-1.2079701120797015,Potential,V vs.Zn/Zn2+,Current,mA,linear,linear,,
batch5/case862/figure_4__panel_b/curve_2,batch5/case862/figure_4__panel_b,batch5/case862,10.1002/adma.202508722,https://doi.org/10.1002/adma.202508722,case862-fukui-function-engineered-gel-electrolytes-thermodynamic-kinetic-synergistic-regulation-for-long-cycling-zinc-metal-batteries,figure_4,b,2,curve_2,Trad-P,Trad-P,Trad-P,Trad-P,Trad-P,Trad-P,teal,solid,no markers,partial,35,yes,primary_main_HER,no,HER,neutral,Trad-P gel electrolyte / traditional polyurethane acrylate (PUA) hydrogel electrolyte,other,unclear,two_electrode_full_cell,lsv,absolute_current,Trad-P,benchmark,other,"[""Zn""]",,Zn metal,bulk,False,False,completed,no,35,-0.40021810250817885,-0.17884405670665213,-17.023661270236612,-0.46077210460772144,Potential,V vs.Zn/Zn2+,Current,mA,linear,linear,,
batch5/case862/figure_4__panel_b/curve_3,batch5/case862/figure_4__panel_b,batch5/case862,10.1002/adma.202508722,https://doi.org/10.1002/adma.202508722,case862-fukui-function-engineered-gel-electrolytes-thermodynamic-kinetic-synergistic-regulation-for-long-cycling-zinc-metal-batteries,figure_4,b,3,curve_3,HG-3TP,HG-3TP,HG-3TP,HG-3TP,HG-3TP,HG-3TP,orange,solid,no markers,complete,61,yes,primary_main_HER,yes,HER,neutral,HG-3TP gel electrolyte / PUA hydrogel incorporating trifluoromethanesulfonyl imidazole (Tf-im) moiety,other,unclear,two_electrode_full_cell,lsv,absolute_current,HG-3TP,candidate,other,"[""Zn""]",,Zn metal,bulk,False,False,completed,yes,61,-0.3936750272628135,-0.0010905125408942203,-3.075965130759652,-0.08717310087173137,Potential,V vs.Zn/Zn2+,Current,mA,linear,linear,,
batch5/case862/figure_7__b/curve_1,batch5/case862/figure_7__b,batch5/case862,10.1002/adma.202508722,https://doi.org/10.1002/adma.202508722,case862-fukui-function-engineered-gel-electrolytes-thermodynamic-kinetic-synergistic-regulation-for-long-cycling-zinc-metal-batteries,figure_7,b,1,curve_1,LE,LE,LE,LE,LE,LE,light red,solid,no markers,partial,21,yes,primary_main_HER,yes,HER,other,LE liquid electrolyte control,other,unclear,other,polarization_curve,absolute_current,LE,benchmark,other,[],,Zn metal,unknown,False,False,completed,yes,21,-0.27627627627627627,-0.03903903903903904,-118.62068965517241,-4.137931034482759,Potential,V vs. Zn/Zn2+,Current,mA,linear,linear,,
batch5/case862/figure_7__b/curve_2,batch5/case862/figure_7__b,batch5/case862,10.1002/adma.202508722,https://doi.org/10.1002/adma.202508722,case862-fukui-function-engineered-gel-electrolytes-thermodynamic-kinetic-synergistic-regulation-for-long-cycling-zinc-metal-batteries,figure_7,b,2,curve_2,Trad-P,Trad-P,Trad-P,Trad-P,Trad-P,Trad-P,teal green,solid,no markers,partial,23,yes,primary_main_HER,no,HER,other,Trad-P traditional polyurethane acrylate gel electrolyte control,other,unclear,other,polarization_curve,absolute_current,Trad-P,benchmark,other,[],,Zn metal,unknown,False,False,completed,no,23,-0.3933933933933934,-0.12912912912912913,-56.55172413793104,-9.655172413793103,Potential,V vs. Zn/Zn2+,Current,mA,linear,linear,,
batch5/case862/figure_7__b/curve_3,batch5/case862/figure_7__b,batch5/case862,10.1002/adma.202508722,https://doi.org/10.1002/adma.202508722,case862-fukui-function-engineered-gel-electrolytes-thermodynamic-kinetic-synergistic-regulation-for-long-cycling-zinc-metal-batteries,figure_7,b,3,curve_3,HG-3TP,HG-3TP,HG-3TP,HG-3TP,HG-3TP,HG-3TP,orange,solid,no markers,complete,33,yes,primary_main_HER,yes,HER,other,HG-3TP Fukui function-engineered hydrogel electrolyte,other,unclear,other,polarization_curve,absolute_current,HG-3TP,candidate,other,[],,Zn metal,unknown,False,False,completed,yes,33,-0.3933933933933934,-0.009009009009009009,-35.862068965517246,-0.0,Potential,V vs. Zn/Zn2+,Current,mA,linear,linear,,
batch5/case865/figure_2__g/curve_1,batch5/case865/figure_2__g,batch5/case865,10.1002/adma.202509980,https://doi.org/10.1002/adma.202509980,case865-bionic-nanogel-interfaces-unlock-long-term-stability-in-zn-metal-electrodeposition-based-electrochromic-windows,figure_2,g,1,curve_1,TGI@Zn,TGI@Zn,TGI@Zn,TGI@Zn,TGI@Zn,TGI@Zn,red,solid,no markers,complete,55,yes,primary_main_HER,yes,HER,neutral,2 m ZnSO4 electrolyte,SCE,unclear,three_electrode_half_cell,lsv,geometric_area,TGI@Zn,candidate,composite,"[""Zn"", ""C"", ""O"", ""Si"", ""F""]",,Zn,composite,False,False,completed,yes,55,-1.1986982248520712,-1.008165680473373,-17.5,-0.0,Potential,V,Current density,mA·cm^-2,linear,linear,,
batch5/case865/figure_2__g/curve_2,batch5/case865/figure_2__g,batch5/case865,10.1002/adma.202509980,https://doi.org/10.1002/adma.202509980,case865-bionic-nanogel-interfaces-unlock-long-term-stability-in-zn-metal-electrodeposition-based-electrochromic-windows,figure_2,g,2,curve_2,Bare Zn,Bare Zn,Bare Zn,Bare Zn,Bare Zn,Bare Zn,blue,solid,no markers,complete,56,yes,primary_main_HER,yes,HER,neutral,2 m ZnSO4 electrolyte,SCE,unclear,three_electrode_half_cell,lsv,geometric_area,Bare Zn,substrate_control,metal,"[""Zn""]",,Zn,bulk,False,False,completed,yes,56,-1.1986982248520712,-1.0034319526627222,-34.88095238095238,-0.23809523809523808,Potential,V,Current density,mA·cm^-2,linear,linear,,
batch5/case866/figure_3__panel_a/curve_1,batch5/case866/figure_3__panel_a,batch5/case866,10.1002/adma.202510760,https://doi.org/10.1002/adma.202510760,case866-d-band-width-rationally-broadened-by-configuring-nearest-coordination-of-metal-site-for-enhanced-active-site-interaction,figure_3,a,1,curve_1,Co-Pt-CC,Co-Pt-CC,Co-Pt-CC,Co-Pt-CC,Co-Pt-CC,Co-Pt-CC,red,solid,no markers,partial,10,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4; electrolyte purged with N2 before HER test,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Co-Pt-CC,candidate,composite,"[""Pt"", ""Co""]",carbon cryogel (CC),glassy carbon electrode (GCE),single_atom,True,True,completed,yes,10,-0.04448051948051948,-0.009415584415584415,-49.1,-6.7,E,V vs. RHE,j,mA/cm^2,linear,linear,,
batch5/case866/figure_3__panel_a/curve_2,batch5/case866/figure_3__panel_a,batch5/case866,10.1002/adma.202510760,https://doi.org/10.1002/adma.202510760,case866-d-band-width-rationally-broadened-by-configuring-nearest-coordination-of-metal-site-for-enhanced-active-site-interaction,figure_3,a,2,curve_2,Fe-Pt-CC,Fe-Pt-CC,Fe-Pt-CC,Fe-Pt-CC,Fe-Pt-CC,Fe-Pt-CC,dark blue,solid,no markers,partial,13,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4; electrolyte purged with N2 before HER test,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Fe-Pt-CC,candidate,composite,"[""Pt"", ""Fe""]",carbon cryogel (CC),glassy carbon electrode (GCE),single_atom,True,True,completed,yes,13,-0.060064935064935064,-0.013311688311688311,-47.9,-7.5,E,V vs. RHE,j,mA/cm^2,linear,linear,,
batch5/case866/figure_3__panel_a/curve_3,batch5/case866/figure_3__panel_a,batch5/case866,10.1002/adma.202510760,https://doi.org/10.1002/adma.202510760,case866-d-band-width-rationally-broadened-by-configuring-nearest-coordination-of-metal-site-for-enhanced-active-site-interaction,figure_3,a,3,curve_3,Mn-Pt-CC,Mn-Pt-CC,Mn-Pt-CC,Mn-Pt-CC,Mn-Pt-CC,Mn-Pt-CC,orange,solid,no markers,partial,15,yes,primary_main_HER,no,HER,acidic,0.5 M H2SO4; electrolyte purged with N2 before HER test,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Mn-Pt-CC,candidate,composite,"[""Pt"", ""Mn""]",carbon cryogel (CC),glassy carbon electrode (GCE),single_atom,True,True,completed,no,15,-0.060064935064935064,-0.00551948051948052,-38.9,-4.1,E,V vs. RHE,j,mA/cm^2,linear,linear,,
batch5/case866/figure_3__panel_a/curve_4,batch5/case866/figure_3__panel_a,batch5/case866,10.1002/adma.202510760,https://doi.org/10.1002/adma.202510760,case866-d-band-width-rationally-broadened-by-configuring-nearest-coordination-of-metal-site-for-enhanced-active-site-interaction,figure_3,a,4,curve_4,Ni-Pt-CC,Ni-Pt-CC,Ni-Pt-CC,Ni-Pt-CC,Ni-Pt-CC,Ni-Pt-CC,light blue,solid,no markers,partial,17,yes,primary_main_HER,no,HER,acidic,0.5 M H2SO4; electrolyte purged with N2 before HER test,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Ni-Pt-CC,candidate,composite,"[""Pt"", ""Ni""]",carbon cryogel (CC),glassy carbon electrode (GCE),composite,True,True,completed,no,17,-0.08668831168831169,-0.025,-47.3,-7.7,E,V vs. RHE,j,mA/cm^2,linear,linear,,
batch5/case866/figure_3__panel_a/curve_5,batch5/case866/figure_3__panel_a,batch5/case866,10.1002/adma.202510760,https://doi.org/10.1002/adma.202510760,case866-d-band-width-rationally-broadened-by-configuring-nearest-coordination-of-metal-site-for-enhanced-active-site-interaction,figure_3,a,5,curve_5,Pt-CC,Pt-CC,Pt-CC,Pt-CC,Pt-CC,Pt-CC,pink,solid,no markers,partial,22,yes,primary_main_HER,yes,HER,acidic,0.5 M H2SO4; electrolyte purged with N2 before HER test,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Pt-CC,candidate,composite,"[""Pt""]",carbon cryogel (CC),glassy carbon electrode (GCE),single_atom,True,False,completed,yes,22,-0.11396103896103896,-0.03279220779220779,-48.7,-7.7,E,V vs. RHE,j,mA/cm^2,linear,linear,,
batch5/case866/figure_3__panel_a/curve_6,batch5/case866/figure_3__panel_a,batch5/case866,10.1002/adma.202510760,https://doi.org/10.1002/adma.202510760,case866-d-band-width-rationally-broadened-by-configuring-nearest-coordination-of-metal-site-for-enhanced-active-site-interaction,figure_3,a,6,curve_6,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,Pt/C,gray,solid,no markers,partial,10,yes,primary_main_HER,no,HER,acidic,0.5 M H2SO4; electrolyte purged with N2 before HER test,RHE,partial,three_electrode_half_cell,polarization_curve,geometric_area,Pt/C,benchmark,composite,"[""Pt""]",carbon support,glassy carbon electrode (GCE),unknown,True,False,completed,no,10,-0.06266233766233766,-0.026948051948051947,-39.3,-6.5,E,V vs. RHE,j,mA/cm^2,linear,linear,,
batch5/case872/figure_5__panel_a/curve_1,batch5/case872/figure_5__panel_a,batch5/case872,10.1002/adma.202512568,https://doi.org/10.1002/adma.202512568,case872-robust-interfacial-hydrogen-bond-network-on-positively-charged-ru-n-ni-dual-sites-boosts-alkaline-hydrogen-electrocatalysis,figure_5,a,1,curve_1,Ru-Ni3N,Ru-Ni3N,Ru-Ni3N,Ru-Ni3N,Ru-Ni3N,Ru-Ni3N,red,solid,no markers,complete,63,yes,primary_main_HER,yes,HER,alkaline,"alkaline electrolyte; Figure 5 HER chronopotentiometry is reported in 1.0 M KOH, and panel a is the corresponding HER polarization comparison",RHE,unclear,three_electrode_half_cell,polarization_curve,geometric_area,Ru-Ni3N,candidate,composite,"[""Ru"", ""Ni"", ""N""]",Ni3N nanosheets,Ni3N nanosheets,composite,True,True,completed,yes,63,-0.2579834254143647,-0.0031491712707183116,-1581.1764705882351,-12.549019607843093,Potential (V vs. RHE),V vs. RHE,j (mA cm^-2),mA cm^-2,linear,linear,,
