session_id,kind,source_path,output_path,relative_link,source_bytes,output_bytes,source_width,source_height,source_mode,display_width,display_height,display_mode,resized,status
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_R_solution_conductivity_proxy.png,rendered_transcripts\assets\s2\f\img_0009_97099c901cab.png,assets/s2/f/img_0009_97099c901cab.png,117222,119368,2218,1048,RGBA,2218,1048,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_unsaved_rmse_contribution_heatmap.png,rendered_transcripts\assets\s2\f\img_0010_bedce9db939e.png,assets/s2/f/img_0010_bedce9db939e.png,327966,552735,2608,1258,RGBA,2400,1158,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_unsaved_curve_current_error_heatmap.png,rendered_transcripts\assets\s2\f\img_0011_a57644fce1c6.png,assets/s2/f/img_0011_a57644fce1c6.png,1598386,1663173,2548,2398,RGBA,2400,2259,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bv_ir_relaxed_unsaved_current_density_error_heatmap.png,rendered_transcripts\assets\s2\f\img_0012_e94c80e06b97.png,assets/s2/f/img_0012_e94c80e06b97.png,981365,1044774,3178,2398,RGBA,2400,1811,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bv_ir_relaxed_unsaved_current_density_point_error_raster.png,rendered_transcripts\assets\s2\f\img_0013_67c7cc0dc9c9.png,assets/s2/f/img_0013_67c7cc0dc9c9.png,6668703,4955641,3238,2398,RGBA,2400,1777,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bv_ir_relaxed_unsaved_current_density_error_heatmap_clean.png,rendered_transcripts\assets\s2\f\img_0014_8f0df6b6712b.png,assets/s2/f/img_0014_8f0df6b6712b.png,451570,666726,3328,4138,RGBA,1930,2400,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_bvir_four_panel_summary.png,rendered_transcripts\assets\s2\f\img_0015_803187863cf3.png,assets/s2/f/img_0015_803187863cf3.png,764876,757793,3328,3103,RGBA,2400,2238,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_bvir_four_panel_summary_jmax20.png,rendered_transcripts\assets\s2\f\img_0016_7bbc41857eeb.png,assets/s2/f/img_0016_7bbc41857eeb.png,757830,766450,3328,3103,RGBA,2400,2238,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_bvir_four_panel_summary_cd_jmax20.png,rendered_transcripts\assets\s2\f\img_0017_840752904100.png,assets/s2/f/img_0017_840752904100.png,751555,760783,3328,3103,RGBA,2400,2238,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_R_violin_deltaR2_gt001_bvirR2_gt099_jmax20_clean.png,rendered_transcripts\assets\s2\f\img_0018_21a5ed070cd5.png,assets/s2/f/img_0018_21a5ed070cd5.png,194586,180282,1411,1081,RGBA,1411,1081,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_bvir_panel_d_with_absolute_rmse_jmax20.png,rendered_transcripts\assets\s2\f\img_0019_c332c02d51d5.png,assets/s2/f/img_0019_c332c02d51d5.png,244100,233669,2257,1604,RGBA,2257,1604,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_bvir_absolute_error_distribution_jmax20_clean.png,rendered_transcripts\assets\s2\f\img_0020_2bb357dcd5e7.png,assets/s2/f/img_0020_2bb357dcd5e7.png,360548,414612,3202,2392,RGBA,2400,1793,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\remaining_bvir_failed_examples_jmax20.png,rendered_transcripts\assets\s2\f\img_0021_6bdfd1909b96.png,assets/s2/f/img_0021_6bdfd1909b96.png,573499,539396,4192,2321,RGBA,2400,1329,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case459_curve1_eta_sign_diagnostic_20260607.png,rendered_transcripts\assets\s2\f\img_0022_231858bafd02.png,assets/s2/f/img_0022_231858bafd02.png,226790,235191,3832,1222,RGBA,2400,765,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\signed_rhe_remaining_bvir_failure_examples_20260607.png,rendered_transcripts\assets\s2\f\img_0023_70cf28786234.png,assets/s2/f/img_0023_70cf28786234.png,598444,523280,4237,2332,RGBA,2400,1321,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\signed_rhe_jmax20_four_model_pass_summary_20260607.png,rendered_transcripts\assets\s2\f\img_0024_54e0ee45370f.png,assets/s2/f/img_0024_54e0ee45370f.png,125691,124771,1646,1241,RGBA,1646,1241,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_offset_potential_distribution_jmax20_20260607.png,rendered_transcripts\assets\s2\f\img_0025_dd21d105e945.png,assets/s2/f/img_0025_dd21d105e945.png,183786,245180,3022,1289,RGBA,2400,1024,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_offset_success_distributions_jmax20_20260607.png,rendered_transcripts\assets\s2\f\img_0026_b88369960985.png,assets/s2/f/img_0026_b88369960985.png,271246,263014,2218,1725,RGBA,2218,1725,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_offset_identifiability_examples_20260607.png,rendered_transcripts\assets\s2\f\img_0027_0d92e892d5a7.png,assets/s2/f/img_0027_0d92e892d5a7.png,554483,890336,2458,2623,RGBA,2249,2400,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_offset_R_posterior_contour_20260607.png,rendered_transcripts\assets\s2\f\img_0028_ca83b55f4bee.png,assets/s2/f/img_0028_ca83b55f4bee.png,308691,291956,2218,1786,RGBA,2218,1786,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_prior_weighted_posterior_20260607.png,rendered_transcripts\assets\s2\f\img_0029_38eddcb266cc.png,assets/s2/f/img_0029_38eddcb266cc.png,373921,357918,2218,1725,RGBA,2218,1725,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_nested_bayes_posterior_20260607.png,rendered_transcripts\assets\s2\f\img_0030_33bc10180be3.png,assets/s2/f/img_0030_33bc10180be3.png,261608,248264,2218,1786,RGBA,2218,1786,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_spike_slab_R_posterior_20260607.png,rendered_transcripts\assets\s2\f\img_0031_da91c7eb96b8.png,assets/s2/f/img_0031_da91c7eb96b8.png,232248,227990,2218,1725,RGBA,2218,1725,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_spike_slab_2d_density_20260607.png,rendered_transcripts\assets\s2\f\img_0032_5ae2ec0267d1.png,assets/s2/f/img_0032_5ae2ec0267d1.png,395897,371072,2218,1725,RGBA,2218,1725,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_continuous_mixture_R_posterior_20260607.png,rendered_transcripts\assets\s2\f\img_0033_5393976c5c99.png,assets/s2/f/img_0033_5393976c5c99.png,395986,371503,2219,1725,RGBA,2219,1725,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case619_ptc_continuous_mixture_R_contour_20260607.png,rendered_transcripts\assets\s2\f\img_0034_cce651116929.png,assets/s2/f/img_0034_cce651116929.png,427554,391916,1438,1138,RGBA,1438,1138,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\representative_continuous_mixture_R_contours_20260607.png,rendered_transcripts\assets\s2\f\img_0035_a0ea79e6c04c.png,assets/s2/f/img_0035_a0ea79e6c04c.png,701210,634457,2218,1878,RGBA,2218,1878,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_design_distributions_20260607.png,rendered_transcripts\assets\s2\f\img_0036_3db81c434825.png,assets/s2/f/img_0036_3db81c434825.png,452281,531974,3150,2385,RGBA,2400,1817,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_likelihood_distribution_diagnostic_extended_20260607.png,rendered_transcripts\assets\s2\f\img_0037_9d7e9beed6d9.png,assets/s2/f/img_0037_9d7e9beed6d9.png,439004,573286,3240,2430,RGBA,2400,1800,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_with_priors_20260607.png,rendered_transcripts\assets\s2\f\img_0038_ed658a0c586c.png,assets/s2/f/img_0038_ed658a0c586c.png,409182,544149,3240,2430,RGBA,2400,1800,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_low_R_threshold_mass_20260607.png,rendered_transcripts\assets\s2\f\img_0039_bbb1b34e829b.png,assets/s2/f/img_0039_bbb1b34e829b.png,175436,241975,3240,1057,RGBA,2400,783,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_merged_low_R_20260607.png,rendered_transcripts\assets\s2\f\img_0040_c515743aff94.png,assets/s2/f/img_0040_c515743aff94.png,381796,471830,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_merged_low_R_0p01_20260607.png,rendered_transcripts\assets\s2\f\img_0041_00ca779e7a2c.png,assets/s2/f/img_0041_00ca779e7a2c.png,383029,477444,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_Rle0p01_merged_clean_20260607.png,rendered_transcripts\assets\s2\f\img_0042_ce55fb46b16b.png,assets/s2/f/img_0042_ce55fb46b16b.png,372224,472051,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_Rle0p01_smooth_density_20260607.png,rendered_transcripts\assets\s2\f\img_0043_56ce4c8ead0c.png,assets/s2/f/img_0043_56ce4c8ead0c.png,448828,634092,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_Rle0p1_smooth_density_20260607.png,rendered_transcripts\assets\s2\f\img_0044_6711716bd03b.png,assets/s2/f/img_0044_6711716bd03b.png,458485,643955,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_focused_raw_density_Rle0p1_20260607.png,rendered_transcripts\assets\s2\f\img_0045_b0fe566993b2.png,assets/s2/f/img_0045_b0fe566993b2.png,467174,640673,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_focused_raw_density_linearR_Rle0p1_20260607.png,rendered_transcripts\assets\s2\f\img_0046_c18938c42186.png,assets/s2/f/img_0046_c18938c42186.png,428556,582717,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\profile_grid_posterior_focused_raw_density_linearR_Rle0p1_Eminus200_200_20260607.png,rendered_transcripts\assets\s2\f\img_0047_6c1eb647bf05.png,assets/s2/f/img_0047_6c1eb647bf05.png,431377,572175,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\closest_origin_r2gt0p99_density_20260607.png,rendered_transcripts\assets\s2\f\img_0048_84b8b08cda1d.png,assets/s2/f/img_0048_84b8b08cda1d.png,306752,446192,3240,2340,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\bvir_offset_constrained_E50_R1_success_density_20260607.png,rendered_transcripts\assets\s2\f\img_0049_07ae88cbbdd7.png,assets/s2/f/img_0049_07ae88cbbdd7.png,181763,244668,2880,2520,RGBA,2400,2100,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\l1_minimal_box_E50_R1_r2gt0p99_density_20260607.png,rendered_transcripts\assets\s2\f\img_0050_01c7042c2d3f.png,assets/s2/f/img_0050_01c7042c2d3f.png,432531,342909,4320,3120,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\l1_minimal_box_E50_R1_zero_inflated_density_20260607.png,rendered_transcripts\assets\s2\f\img_0051_ce0178fc668d.png,assets/s2/f/img_0051_ce0178fc668d.png,290690,317628,4320,2460,RGBA,2400,1367,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\l1_minimal_box_E50_R1_params_by_electrolyte_pgm_20260607.png,rendered_transcripts\assets\s2\f\img_0052_940a58812ea3.png,assets/s2/f/img_0052_940a58812ea3.png,431743,428620,4320,3120,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\l1_minimal_box_E50_R1_params_by_electrolyte_pgm_probability_density_20260607.png,rendered_transcripts\assets\s2\f\img_0053_ea1c3b236516.png,assets/s2/f/img_0053_ea1c3b236516.png,474295,549426,4320,3120,RGBA,2400,1733,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\l1_minimal_box_E50_R1_nonzero_R_by_electrolyte_20260607.png,rendered_transcripts\assets\s2\f\img_0054_f15de2c7f202.png,assets/s2/f/img_0054_f15de2c7f202.png,370891,337632,4320,1560,RGBA,2400,867,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\rescued_E50_R10_R_Eoffset_catalyst_context_20260607.png,rendered_transcripts\assets\s2\f\img_0055_494d4f49327e.png,assets/s2/f/img_0055_494d4f49327e.png,337997,336038,2337,2069,RGBA,2337,2069,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_candidate_E50_R10_sparse_correction_context_20260607.png,rendered_transcripts\assets\s2\f\img_0056_1d4580b75aec.png,assets/s2/f/img_0056_1d4580b75aec.png,337997,336038,2337,2069,RGBA,2337,2069,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_candidate_E50_R10_value_sign_distribution_20260608.png,rendered_transcripts\assets\s2\f\img_0057_a38e9c8cef1c.png,assets/s2/f/img_0057_a38e9c8cef1c.png,243851,239485,2338,2053,RGBA,2338,2053,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\old160_current_signed_vs_old_branch_examples_20260608.png,rendered_transcripts\assets\s2\f\img_0058_ae9437c1b93f.png,assets/s2/f/img_0058_ae9437c1b93f.png,556286,909511,2218,2635,RGBA,2020,2400,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\branch_eta_bvir_offset_unfit_suspicious_examples_clean6_20260608.png,rendered_transcripts\assets\s2\f\img_0059_7c9d47452e64.png,assets/s2/f/img_0059_7c9d47452e64.png,492376,468800,2219,2338,RGBA,2219,2338,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\case482_fig4A_curve5_current_sign_diagnostic.png,rendered_transcripts\assets\s2\f\img_0060_6e121a0e785f.png,assets/s2/f/img_0060_6e121a0e785f.png,88280,87357,1619,620,RGBA,1619,620,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\current_sign_bvir_offset_model_terms_figure_20260608.png,rendered_transcripts\assets\s2\f\img_0061_d0f08f2c4498.png,assets/s2/f/img_0061_d0f08f2c4498.png,303016,296941,2259,1510,RGBA,2259,1510,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\current_sign_l1_R_Eoffset_context_figure_20260608.png,rendered_transcripts\assets\s2\f\img_0062_a299e494d678.png,assets/s2/f/img_0062_a299e494d678.png,269770,254880,1816,1398,RGBA,1816,1398,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\current_sign_l1_RE_catalyst_distribution_20260608.png,rendered_transcripts\assets\s2\f\img_0063_0ff8d2a54374.png,assets/s2/f/img_0063_0ff8d2a54374.png,494059,747078,2639,1875,RGBA,2400,1705,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\current_sign_l1_Dmetric_sensitivity_success_only_20260609.png,rendered_transcripts\assets\s2\f\img_0064_dc13992d4093.png,assets/s2/f/img_0064_dc13992d4093.png,130254,124063,2126,1143,RGBA,2126,1143,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,embedded_input_image,embedded data URI,rendered_transcripts\assets\s2\img_0065.png,assets/s2/img_0065.png,,345092,1117,1092,RGBA,1117,1092,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\current_sign_l1_R_Eoffset_pgm_nonpgm_scatter_20260609.png,rendered_transcripts\assets\s2\f\img_0066_c398dd5910d6.png,assets/s2/f/img_0066_c398dd5910d6.png,272827,254131,1996,1013,RGBA,1996,1013,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_candidate_panel_C_correction_statistics_20260609.png,rendered_transcripts\assets\s2\f\img_0067_47879161ee57.png,assets/s2/f/img_0067_47879161ee57.png,201454,188170,1861,1114,RGBA,1861,1114,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_candidate_panel_C_correction_statistics_nonzero_20260609.png,rendered_transcripts\assets\s2\f\img_0068_ab7296564c98.png,assets/s2/f/img_0068_ab7296564c98.png,236714,222849,1861,1114,RGBA,1861,1114,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\publication_overall_bv_ir_offset_figure_20260609.png,rendered_transcripts\assets\s2\f\img_0069_4e08b00283c6.png,assets/s2/f/img_0069_4e08b00283c6.png,610401,765747,2273,3105,RGBA,1757,2400,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,embedded_input_image,embedded data URI,rendered_transcripts\assets\s2\img_0070.png,assets/s2/img_0070.png,,1033241,10320,8760,RGB,2400,2037,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\r_and_e_candidate_preview_20260609.png,rendered_transcripts\assets\s2\f\img_0071_0f2ca0d0a9c9.png,assets/s2/f/img_0071_0f2ca0d0a9c9.png,294865,286292,2256,1527,RGBA,2256,1527,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\alternative_same_panel_R_E_spread_dedup_20260611.png,rendered_transcripts\assets\s2\f\img_0072_fccf9a08b2f1.png,assets/s2/f/img_0072_fccf9a08b2f1.png,306117,548046,2527,2512,RGBA,2400,2386,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\alternative_panel_range_scatter_dedup_20260611.png,rendered_transcripts\assets\s2\f\img_0073_404ebd6ed329.png,assets/s2/f/img_0073_404ebd6ed329.png,161973,155264,1247,1109,RGBA,1247,1109,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\alternative_curve_correction_joint_map_dedup_20260611.png,rendered_transcripts\assets\s2\f\img_0074_0fe3a378b04a.png,assets/s2/f/img_0074_0fe3a378b04a.png,129454,124391,2229,1017,RGBA,2229,1017,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\pm_nonpm_sparse_correction_distribution_dedup_20260611_grouped.png,rendered_transcripts\assets\s2\f\img_0075_a162a9f8dfb6.png,assets/s2/f/img_0075_a162a9f8dfb6.png,52876,52040,1113,700,RGBA,1113,700,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\pm_nonpm_sparse_correction_distribution_dedup_20260611.png,rendered_transcripts\assets\s2\f\img_0076_2ad9fd8d4713.png,assets/s2/f/img_0076_2ad9fd8d4713.png,56859,55236,1353,622,RGBA,1353,622,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\panel_mean_std_R_Eoffset_dedup_20260611_D_R_faceted.png,rendered_transcripts\assets\s2\f\img_0077_2eb86f7a030b.png,assets/s2/f/img_0077_2eb86f7a030b.png,176451,165019,2051,911,RGBA,2051,911,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\panel_mean_std_R_Eoffset_dedup_20260611_D_R_faceted_symlog.png,rendered_transcripts\assets\s2\f\img_0078_9f877fb7dd2c.png,assets/s2/f/img_0078_9f877fb7dd2c.png,223837,208959,2051,911,RGBA,2051,911,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_model_success_and_rescue_sufficiency_20260611.png,rendered_transcripts\assets\s2\f\img_0079_bc289b3d3280.png,assets/s2/f/img_0079_bc289b3d3280.png,110054,109797,2183,765,RGBA,2183,765,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_j0_alpha_distribution_20260611.png,rendered_transcripts\assets\s2\f\img_0080_c4c5e18ebb6d.png,assets/s2/f/img_0080_c4c5e18ebb6d.png,151600,143829,2193,1502,RGBA,2193,1502,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_shape_descriptors_distribution_20260611.png,rendered_transcripts\assets\s2\f\img_0081_bf1d45da2f24.png,assets/s2/f/img_0081_bf1d45da2f24.png,173689,165810,2137,1436,RGBA,2137,1436,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_publication_CDE_20260611.png,rendered_transcripts\assets\s2\f\img_0082_c7dd5c1dc260.png,assets/s2/f/img_0082_c7dd5c1dc260.png,227505,222801,2074,1835,RGBA,2074,1835,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_publication_ABCD_20260611.png,rendered_transcripts\assets\s2\f\img_0083_1586c6024537.png,assets/s2/f/img_0083_1586c6024537.png,291303,286786,2012,2225,RGBA,2012,2225,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_alpha020_080_publication_ABCD_20260612.png,rendered_transcripts\assets\s2\f\img_0084_24d0cc66e0ec.png,assets/s2/f/img_0084_24d0cc66e0ec.png,292933,288330,2012,2225,RGBA,2012,2225,RGB,False,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_publication_ABCDEF_20260612.png,rendered_transcripts\assets\s2\f\img_0085_236a0f2cb76b.png,assets/s2/f/img_0085_236a0f2cb76b.png,419448,590929,2163,2741,RGBA,1894,2400,RGB,True,ok
019eb222-0283-7721-a3de-1c69905a9035,linked_local_figure,[ANALYSIS_WORKSPACE]\02_bv_ir_fitting_agent\strict_neff2_bvir_decomposition_examples_20260617.png,rendered_transcripts\assets\s2\f\img_0086_ceb107bb154f.png,assets/s2/f/img_0086_ceb107bb154f.png,259917,247419,2143,1640,RGBA,2143,1640,RGB,False,ok
